date,location,new_cases,new_deaths,total_cases,total_deaths
07-05-2020,Portugal,480,15,26182,1089
08-05-2020,Portugal,533,16,26715,1105
09-05-2020,Portugal,553,9,27268,1114
10-05-2020,Portugal,138,12,27406,1126
11-05-2020,Portugal,175,9,27581,1135
12-05-2020,Portugal,98,9,27679,1144
13-05-2020,Portugal,234,19,27913,1163
14-05-2020,Portugal,219,12,28132,1175
15-05-2020,Portugal,187,9,28319,1184
16-05-2020,Portugal,264,6,28583,1190
17-05-2020,Portugal,227,13,28810,1203
18-05-2020,Portugal,226,15,29036,1218
19-05-2020,Portugal,173,13,29209,1231
28-03-2020,Puerto Rico,64,2,64,2
29-03-2020,Puerto Rico,36,1,100,3
30-03-2020,Puerto Rico,27,2,127,5
31-03-2020,Puerto Rico,47,1,174,6
01-04-2020,Puerto Rico,65,2,239,8
02-04-2020,Puerto Rico,47,3,286,11
03-04-2020,Puerto Rico,30,1,316,12
04-04-2020,Puerto Rico,62,3,378,15
05-04-2020,Puerto Rico,74,3,452,18
06-04-2020,Puerto Rico,23,2,475,20
07-04-2020,Puerto Rico,38,1,513,21
08-04-2020,Puerto Rico,60,2,573,23
09-04-2020,Puerto Rico,47,1,620,24
10-04-2020,Puerto Rico,63,9,683,33
11-04-2020,Puerto Rico,42,6,725,39
12-04-2020,Puerto Rico,63,3,788,42
13-04-2020,Puerto Rico,109,2,897,44
14-04-2020,Puerto Rico,6,1,903,45
15-04-2020,Puerto Rico,20,0,923,45
16-04-2020,Puerto Rico,51,6,974,51
17-04-2020,Puerto Rico,69,5,1043,56
18-04-2020,Puerto Rico,25,2,1068,58
19-04-2020,Puerto Rico,50,2,1118,60
20-04-2020,Puerto Rico,95,2,1213,62
21-04-2020,Puerto Rico,39,1,1252,63
22-04-2020,Puerto Rico,0,0,1252,63
23-04-2020,Puerto Rico,0,1,1252,64
24-04-2020,Puerto Rico,0,5,1252,69
25-04-2020,Puerto Rico,24,8,1276,77
26-04-2020,Puerto Rico,31,6,1307,83
27-04-2020,Puerto Rico,64,1,1371,84
28-04-2020,Puerto Rico,18,0,1389,84
29-04-2020,Puerto Rico,11,2,1400,86
30-04-2020,Puerto Rico,33,0,1433,86
01-05-2020,Puerto Rico,106,6,1539,92
02-05-2020,Puerto Rico,36,2,1575,94
03-05-2020,Puerto Rico,182,1,1757,95
04-05-2020,Puerto Rico,51,2,1808,97
05-05-2020,Puerto Rico,35,0,1843,97
06-05-2020,Puerto Rico,81,2,1924,99
07-05-2020,Puerto Rico,44,0,1968,99
08-05-2020,Puerto Rico,63,3,2031,102
09-05-2020,Puerto Rico,125,5,2156,107
10-05-2020,Puerto Rico,17,1,2173,108
11-05-2020,Puerto Rico,25,3,2198,111
12-05-2020,Puerto Rico,58,2,2256,113
13-05-2020,Puerto Rico,43,1,2299,114
14-05-2020,Puerto Rico,30,1,2329,115
15-05-2020,Puerto Rico,98,2,2427,117
16-05-2020,Puerto Rico,115,5,2542,122
17-05-2020,Puerto Rico,47,0,2589,122
18-05-2020,Puerto Rico,57,1,2646,123
19-05-2020,Puerto Rico,64,1,2710,124
31-12-2019,Qatar,0,0,0,0
01-01-2020,Qatar,0,0,0,0
02-01-2020,Qatar,0,0,0,0
03-01-2020,Qatar,0,0,0,0
04-01-2020,Qatar,0,0,0,0
05-01-2020,Qatar,0,0,0,0
06-01-2020,Qatar,0,0,0,0
07-01-2020,Qatar,0,0,0,0
08-01-2020,Qatar,0,0,0,0
09-01-2020,Qatar,0,0,0,0
10-01-2020,Qatar,0,0,0,0
11-01-2020,Qatar,0,0,0,0
12-01-2020,Qatar,0,0,0,0
13-01-2020,Qatar,0,0,0,0
14-01-2020,Qatar,0,0,0,0
15-01-2020,Qatar,0,0,0,0
16-01-2020,Qatar,0,0,0,0
17-01-2020,Qatar,0,0,0,0
18-01-2020,Qatar,0,0,0,0
19-01-2020,Qatar,0,0,0,0
20-01-2020,Qatar,0,0,0,0
21-01-2020,Qatar,0,0,0,0
22-01-2020,Qatar,0,0,0,0
23-01-2020,Qatar,0,0,0,0
24-01-2020,Qatar,0,0,0,0
25-01-2020,Qatar,0,0,0,0
26-01-2020,Qatar,0,0,0,0
27-01-2020,Qatar,0,0,0,0
28-01-2020,Qatar,0,0,0,0
29-01-2020,Qatar,0,0,0,0
30-01-2020,Qatar,0,0,0,0
31-01-2020,Qatar,0,0,0,0
01-02-2020,Qatar,0,0,0,0
02-02-2020,Qatar,0,0,0,0
03-02-2020,Qatar,0,0,0,0
04-02-2020,Qatar,0,0,0,0
05-02-2020,Qatar,0,0,0,0
06-02-2020,Qatar,0,0,0,0
07-02-2020,Qatar,0,0,0,0
08-02-2020,Qatar,0,0,0,0
09-02-2020,Qatar,0,0,0,0
10-02-2020,Qatar,0,0,0,0
11-02-2020,Qatar,0,0,0,0
12-02-2020,Qatar,0,0,0,0
13-02-2020,Qatar,0,0,0,0
14-02-2020,Qatar,0,0,0,0
15-02-2020,Qatar,0,0,0,0
16-02-2020,Qatar,0,0,0,0
17-02-2020,Qatar,0,0,0,0
18-02-2020,Qatar,0,0,0,0
19-02-2020,Qatar,0,0,0,0
20-02-2020,Qatar,0,0,0,0
21-02-2020,Qatar,0,0,0,0
22-02-2020,Qatar,0,0,0,0
23-02-2020,Qatar,0,0,0,0
24-02-2020,Qatar,0,0,0,0
25-02-2020,Qatar,0,0,0,0
26-02-2020,Qatar,0,0,0,0
27-02-2020,Qatar,0,0,0,0
28-02-2020,Qatar,0,0,0,0
29-02-2020,Qatar,0,0,0,0
01-03-2020,Qatar,1,0,1,0
02-03-2020,Qatar,2,0,3,0
04-03-2020,Qatar,5,0,8,0
07-03-2020,Qatar,3,0,11,0
08-03-2020,Qatar,1,0,12,0
09-03-2020,Qatar,3,0,15,0
10-03-2020,Qatar,3,0,18,0
11-03-2020,Qatar,6,0,24,0
12-03-2020,Qatar,238,0,262,0
14-03-2020,Qatar,58,0,320,0
15-03-2020,Qatar,17,0,337,0
16-03-2020,Qatar,64,0,401,0
17-03-2020,Qatar,38,0,439,0
18-03-2020,Qatar,3,0,442,0
19-03-2020,Qatar,10,0,452,0
20-03-2020,Qatar,8,0,460,0
21-03-2020,Qatar,10,0,470,0
22-03-2020,Qatar,11,0,481,0
23-03-2020,Qatar,13,0,494,0
24-03-2020,Qatar,7,0,501,0
25-03-2020,Qatar,25,0,526,0
26-03-2020,Qatar,11,0,537,0
27-03-2020,Qatar,12,0,549,0
28-03-2020,Qatar,13,0,562,0
29-03-2020,Qatar,28,1,590,1
30-03-2020,Qatar,44,0,634,1
31-03-2020,Qatar,59,0,693,1
01-04-2020,Qatar,88,1,781,2
02-04-2020,Qatar,54,0,835,2
03-04-2020,Qatar,114,1,949,3
04-04-2020,Qatar,0,0,949,3
05-04-2020,Qatar,376,0,1325,3
06-04-2020,Qatar,279,1,1604,4
07-04-2020,Qatar,228,0,1832,4
08-04-2020,Qatar,225,2,2057,6
09-04-2020,Qatar,153,0,2210,6
10-04-2020,Qatar,166,0,2376,6
11-04-2020,Qatar,136,0,2512,6
12-04-2020,Qatar,216,0,2728,6
13-04-2020,Qatar,251,1,2979,7
14-04-2020,Qatar,252,0,3231,7
15-04-2020,Qatar,197,0,3428,7
16-04-2020,Qatar,283,0,3711,7
17-04-2020,Qatar,392,0,4103,7
18-04-2020,Qatar,560,0,4663,7
19-04-2020,Qatar,345,1,5008,8
20-04-2020,Qatar,440,0,5448,8
21-04-2020,Qatar,567,1,6015,9
22-04-2020,Qatar,518,0,6533,9
23-04-2020,Qatar,608,1,7141,10
24-04-2020,Qatar,623,0,7764,10
25-04-2020,Qatar,761,0,8525,10
26-04-2020,Qatar,833,0,9358,10
27-04-2020,Qatar,929,0,10287,10
28-04-2020,Qatar,957,0,11244,10
29-04-2020,Qatar,677,0,11921,10
30-04-2020,Qatar,643,0,12564,10
01-05-2020,Qatar,845,0,13409,10
02-05-2020,Qatar,687,2,14096,12
03-05-2020,Qatar,776,0,14872,12
04-05-2020,Qatar,679,0,15551,12
05-05-2020,Qatar,640,0,16191,12
06-05-2020,Qatar,951,0,17142,12
07-05-2020,Qatar,830,0,17972,12
08-05-2020,Qatar,918,0,18890,12
09-05-2020,Qatar,1311,0,20201,12
10-05-2020,Qatar,1130,1,21331,13
11-05-2020,Qatar,1189,1,22520,14
12-05-2020,Qatar,1103,0,23623,14
13-05-2020,Qatar,1526,0,25149,14
14-05-2020,Qatar,1390,0,26539,14
15-05-2020,Qatar,1733,0,28272,14
16-05-2020,Qatar,1153,0,29425,14
17-05-2020,Qatar,1547,1,30972,15
18-05-2020,Qatar,1632,0,32604,15
19-05-2020,Qatar,1365,0,33969,15
31-12-2019,Romania,0,0,0,0
01-01-2020,Romania,0,0,0,0
02-01-2020,Romania,0,0,0,0
03-01-2020,Romania,0,0,0,0
04-01-2020,Romania,0,0,0,0
05-01-2020,Romania,0,0,0,0
06-01-2020,Romania,0,0,0,0
07-01-2020,Romania,0,0,0,0
08-01-2020,Romania,0,0,0,0
09-01-2020,Romania,0,0,0,0
10-01-2020,Romania,0,0,0,0
11-01-2020,Romania,0,0,0,0
12-01-2020,Romania,0,0,0,0
13-01-2020,Romania,0,0,0,0
14-01-2020,Romania,0,0,0,0
15-01-2020,Romania,0,0,0,0
16-01-2020,Romania,0,0,0,0
17-01-2020,Romania,0,0,0,0
18-01-2020,Romania,0,0,0,0
19-01-2020,Romania,0,0,0,0
20-01-2020,Romania,0,0,0,0
21-01-2020,Romania,0,0,0,0
22-01-2020,Romania,0,0,0,0
23-01-2020,Romania,0,0,0,0
24-01-2020,Romania,0,0,0,0
25-01-2020,Romania,0,0,0,0
26-01-2020,Romania,0,0,0,0
27-01-2020,Romania,0,0,0,0
28-01-2020,Romania,0,0,0,0
29-01-2020,Romania,0,0,0,0
30-01-2020,Romania,0,0,0,0
31-01-2020,Romania,0,0,0,0
01-02-2020,Romania,0,0,0,0
02-02-2020,Romania,0,0,0,0
03-02-2020,Romania,0,0,0,0
04-02-2020,Romania,0,0,0,0
05-02-2020,Romania,0,0,0,0
06-02-2020,Romania,0,0,0,0
07-02-2020,Romania,0,0,0,0
08-02-2020,Romania,0,0,0,0
09-02-2020,Romania,0,0,0,0
10-02-2020,Romania,0,0,0,0
11-02-2020,Romania,0,0,0,0
12-02-2020,Romania,0,0,0,0
13-02-2020,Romania,0,0,0,0
14-02-2020,Romania,0,0,0,0
15-02-2020,Romania,0,0,0,0
16-02-2020,Romania,0,0,0,0
17-02-2020,Romania,0,0,0,0
18-02-2020,Romania,0,0,0,0
19-02-2020,Romania,0,0,0,0
20-02-2020,Romania,0,0,0,0
21-02-2020,Romania,0,0,0,0
22-02-2020,Romania,0,0,0,0
23-02-2020,Romania,0,0,0,0
24-02-2020,Romania,0,0,0,0
25-02-2020,Romania,0,0,0,0
26-02-2020,Romania,0,0,0,0
27-02-2020,Romania,1,0,1,0
28-02-2020,Romania,0,0,1,0
29-02-2020,Romania,2,0,3,0
01-03-2020,Romania,0,0,3,0
02-03-2020,Romania,0,0,3,0
04-03-2020,Romania,1,0,4,0
06-03-2020,Romania,2,0,6,0
07-03-2020,Romania,1,0,7,0
08-03-2020,Romania,6,0,13,0
09-03-2020,Romania,2,0,15,0
10-03-2020,Romania,2,0,17,0
11-03-2020,Romania,8,0,25,0
12-03-2020,Romania,20,0,45,0
13-03-2020,Romania,19,0,64,0
14-03-2020,Romania,25,0,89,0
15-03-2020,Romania,24,0,113,0
16-03-2020,Romania,26,0,139,0
17-03-2020,Romania,45,0,184,0
18-03-2020,Romania,33,0,217,0
19-03-2020,Romania,43,0,260,0
20-03-2020,Romania,17,0,277,0
21-03-2020,Romania,31,0,308,0
22-03-2020,Romania,59,0,367,0
23-03-2020,Romania,66,2,433,2
24-03-2020,Romania,143,5,576,7
25-03-2020,Romania,186,4,762,11
26-03-2020,Romania,144,2,906,13
27-03-2020,Romania,123,4,1029,17
28-03-2020,Romania,263,7,1292,24
29-03-2020,Romania,160,5,1452,29
30-03-2020,Romania,308,11,1760,40
31-03-2020,Romania,192,4,1952,44
01-04-2020,Romania,293,25,2245,69
02-04-2020,Romania,215,16,2460,85
03-04-2020,Romania,278,9,2738,94
04-04-2020,Romania,445,39,3183,133
05-04-2020,Romania,430,8,3613,141
06-04-2020,Romania,251,7,3864,148
07-04-2020,Romania,193,9,4057,157
08-04-2020,Romania,360,25,4417,182
09-04-2020,Romania,344,27,4761,209
10-04-2020,Romania,441,20,5202,229
11-04-2020,Romania,265,28,5467,257
12-04-2020,Romania,523,25,5990,282
13-04-2020,Romania,310,24,6300,306
14-04-2020,Romania,333,12,6633,318
15-04-2020,Romania,246,26,6879,344
16-04-2020,Romania,337,28,7216,372
17-04-2020,Romania,491,15,7707,387
18-04-2020,Romania,360,13,8067,400
19-04-2020,Romania,351,17,8418,417
20-04-2020,Romania,328,17,8746,434
21-04-2020,Romania,190,17,8936,451
22-04-2020,Romania,306,32,9242,483
23-04-2020,Romania,468,25,9710,508
24-04-2020,Romania,386,19,10096,527
25-04-2020,Romania,321,25,10417,552
26-04-2020,Romania,218,23,10635,575
27-04-2020,Romania,401,33,11036,608
28-04-2020,Romania,303,23,11339,631
29-04-2020,Romania,277,19,11616,650
30-04-2020,Romania,362,25,11978,675
01-05-2020,Romania,262,42,12240,717
02-05-2020,Romania,327,27,12567,744
03-05-2020,Romania,165,27,12732,771
04-05-2020,Romania,431,9,13163,780
05-05-2020,Romania,349,23,13512,803
06-05-2020,Romania,325,24,13837,827
07-05-2020,Romania,270,31,14107,858
08-05-2020,Romania,392,18,14499,876
09-05-2020,Romania,312,22,14811,898
10-05-2020,Romania,320,28,15131,926
11-05-2020,Romania,231,26,15362,952
12-05-2020,Romania,226,20,15588,972
13-05-2020,Romania,190,30,15778,1002
14-05-2020,Romania,224,14,16002,1016
15-05-2020,Romania,245,30,16247,1046
16-05-2020,Romania,190,10,16437,1056
17-05-2020,Romania,267,25,16704,1081
18-05-2020,Romania,167,16,16871,1097
19-05-2020,Romania,165,10,17036,1107
31-12-2019,Russia,0,0,0,0
01-01-2020,Russia,0,0,0,0
02-01-2020,Russia,0,0,0,0
03-01-2020,Russia,0,0,0,0
04-01-2020,Russia,0,0,0,0
05-01-2020,Russia,0,0,0,0
06-01-2020,Russia,0,0,0,0
07-01-2020,Russia,0,0,0,0
08-01-2020,Russia,0,0,0,0
09-01-2020,Russia,0,0,0,0
10-01-2020,Russia,0,0,0,0
11-01-2020,Russia,0,0,0,0
12-01-2020,Russia,0,0,0,0
13-01-2020,Russia,0,0,0,0
14-01-2020,Russia,0,0,0,0
15-01-2020,Russia,0,0,0,0
16-01-2020,Russia,0,0,0,0
17-01-2020,Russia,0,0,0,0
18-01-2020,Russia,0,0,0,0
19-01-2020,Russia,0,0,0,0
20-01-2020,Russia,0,0,0,0
21-01-2020,Russia,0,0,0,0
22-01-2020,Russia,0,0,0,0
23-01-2020,Russia,0,0,0,0
24-01-2020,Russia,0,0,0,0
25-01-2020,Russia,0,0,0,0
26-01-2020,Russia,0,0,0,0
27-01-2020,Russia,0,0,0,0
28-01-2020,Russia,0,0,0,0
29-01-2020,Russia,0,0,0,0
30-01-2020,Russia,0,0,0,0
31-01-2020,Russia,0,0,0,0
01-02-2020,Russia,2,0,2,0
02-02-2020,Russia,0,0,2,0
03-02-2020,Russia,0,0,2,0
04-02-2020,Russia,0,0,2,0
05-02-2020,Russia,0,0,2,0
06-02-2020,Russia,0,0,2,0
07-02-2020,Russia,0,0,2,0
08-02-2020,Russia,0,0,2,0
09-02-2020,Russia,0,0,2,0
10-02-2020,Russia,0,0,2,0
11-02-2020,Russia,0,0,2,0
12-02-2020,Russia,0,0,2,0
13-02-2020,Russia,0,0,2,0
14-02-2020,Russia,0,0,2,0
15-02-2020,Russia,0,0,2,0
16-02-2020,Russia,0,0,2,0
17-02-2020,Russia,0,0,2,0
18-02-2020,Russia,0,0,2,0
19-02-2020,Russia,0,0,2,0
20-02-2020,Russia,0,0,2,0
21-02-2020,Russia,0,0,2,0
22-02-2020,Russia,0,0,2,0
23-02-2020,Russia,0,0,2,0
24-02-2020,Russia,0,0,2,0
25-02-2020,Russia,0,0,2,0
26-02-2020,Russia,0,0,2,0
27-02-2020,Russia,0,0,2,0
28-02-2020,Russia,0,0,2,0
29-02-2020,Russia,0,0,2,0
01-03-2020,Russia,0,0,2,0
02-03-2020,Russia,0,0,2,0
03-03-2020,Russia,1,0,3,0
04-03-2020,Russia,1,0,4,0
05-03-2020,Russia,0,0,4,0
06-03-2020,Russia,0,0,4,0
07-03-2020,Russia,6,0,10,0
08-03-2020,Russia,0,0,10,0
09-03-2020,Russia,0,0,10,0
10-03-2020,Russia,0,0,10,0
11-03-2020,Russia,0,0,10,0
12-03-2020,Russia,15,0,25,0
13-03-2020,Russia,5,0,30,0
14-03-2020,Russia,15,0,45,0
15-03-2020,Russia,14,0,59,0
16-03-2020,Russia,4,0,63,0
17-03-2020,Russia,30,0,93,0
18-03-2020,Russia,21,0,114,0
19-03-2020,Russia,33,0,147,0
20-03-2020,Russia,52,0,199,0
21-03-2020,Russia,54,0,253,0
22-03-2020,Russia,53,0,306,0
23-03-2020,Russia,132,0,438,0
24-03-2020,Russia,0,0,438,0
25-03-2020,Russia,57,0,495,0
26-03-2020,Russia,163,0,658,0
27-03-2020,Russia,182,2,840,2
28-03-2020,Russia,196,2,1036,4
29-03-2020,Russia,228,1,1264,5
30-03-2020,Russia,270,3,1534,8
31-03-2020,Russia,302,2,1836,10
01-04-2020,Russia,501,7,2337,17
02-04-2020,Russia,440,7,2777,24
03-04-2020,Russia,771,6,3548,30
04-04-2020,Russia,601,4,4149,34
05-04-2020,Russia,582,9,4731,43
06-04-2020,Russia,658,2,5389,45
07-04-2020,Russia,954,2,6343,47
08-04-2020,Russia,1154,11,7497,58
09-04-2020,Russia,1175,5,8672,63
10-04-2020,Russia,1459,13,10131,76
11-04-2020,Russia,1786,18,11917,94
12-04-2020,Russia,1667,12,13584,106
13-04-2020,Russia,2186,24,15770,130
14-04-2020,Russia,2558,18,18328,148
15-04-2020,Russia,2774,22,21102,170
16-04-2020,Russia,3388,28,24490,198
17-04-2020,Russia,3448,34,27938,232
18-04-2020,Russia,4070,41,32008,273
19-04-2020,Russia,4785,40,36793,313
20-04-2020,Russia,6060,48,42853,361
21-04-2020,Russia,4268,44,47121,405
22-04-2020,Russia,5642,51,52763,456
23-04-2020,Russia,5236,57,57999,513
24-04-2020,Russia,4774,42,62773,555
25-04-2020,Russia,5849,60,68622,615
26-04-2020,Russia,5966,66,74588,681
27-04-2020,Russia,6361,66,80949,747
28-04-2020,Russia,6198,48,87147,795
29-04-2020,Russia,6411,72,93558,867
30-04-2020,Russia,5841,105,99399,972
01-05-2020,Russia,7099,101,106498,1073
02-05-2020,Russia,7933,96,114431,1169
03-05-2020,Russia,9623,53,124054,1222
04-05-2020,Russia,10633,58,134687,1280
05-05-2020,Russia,10581,76,145268,1356
06-05-2020,Russia,10102,95,155370,1451
07-05-2020,Russia,10559,86,165929,1537
08-05-2020,Russia,11231,88,177160,1625
09-05-2020,Russia,10699,98,187859,1723
10-05-2020,Russia,10817,104,198676,1827
11-05-2020,Russia,11012,88,209688,1915
12-05-2020,Russia,11656,94,221344,2009
13-05-2020,Russia,10899,107,232243,2116
14-05-2020,Russia,10028,96,242271,2212
15-05-2020,Russia,9974,93,252245,2305
16-05-2020,Russia,10598,113,262843,2418
17-05-2020,Russia,9200,119,272043,2537
18-05-2020,Russia,9709,94,281752,2631
19-05-2020,Russia,8926,91,290678,2722
15-03-2020,Rwanda,1,0,1,0
16-03-2020,Rwanda,4,0,5,0
17-03-2020,Rwanda,0,0,5,0
18-03-2020,Rwanda,2,0,7,0
19-03-2020,Rwanda,4,0,11,0
20-03-2020,Rwanda,0,0,11,0
21-03-2020,Rwanda,6,0,17,0
22-03-2020,Rwanda,0,0,17,0
23-03-2020,Rwanda,2,0,19,0
24-03-2020,Rwanda,17,0,36,0
25-03-2020,Rwanda,4,0,40,0
26-03-2020,Rwanda,1,0,41,0
27-03-2020,Rwanda,9,0,50,0
28-03-2020,Rwanda,4,0,54,0
29-03-2020,Rwanda,6,0,60,0
30-03-2020,Rwanda,10,0,70,0
31-03-2020,Rwanda,0,0,70,0
01-04-2020,Rwanda,5,0,75,0
02-04-2020,Rwanda,7,0,82,0
03-04-2020,Rwanda,0,0,82,0
04-04-2020,Rwanda,7,0,89,0
05-04-2020,Rwanda,13,0,102,0
06-04-2020,Rwanda,2,0,104,0
07-04-2020,Rwanda,1,0,105,0
08-04-2020,Rwanda,0,0,105,0
09-04-2020,Rwanda,5,0,110,0
10-04-2020,Rwanda,3,0,113,0
11-04-2020,Rwanda,5,0,118,0
12-04-2020,Rwanda,2,0,120,0
13-04-2020,Rwanda,6,0,126,0
14-04-2020,Rwanda,1,0,127,0
15-04-2020,Rwanda,7,0,134,0
16-04-2020,Rwanda,2,0,136,0
17-04-2020,Rwanda,2,0,138,0
18-04-2020,Rwanda,5,0,143,0
19-04-2020,Rwanda,1,0,144,0
20-04-2020,Rwanda,3,0,147,0
21-04-2020,Rwanda,0,0,147,0
22-04-2020,Rwanda,3,0,150,0
23-04-2020,Rwanda,3,0,153,0
24-04-2020,Rwanda,1,0,154,0
25-04-2020,Rwanda,22,0,176,0
26-04-2020,Rwanda,7,0,183,0
27-04-2020,Rwanda,8,0,191,0
28-04-2020,Rwanda,16,0,207,0
29-04-2020,Rwanda,5,0,212,0
30-04-2020,Rwanda,13,0,225,0
01-05-2020,Rwanda,18,0,243,0
02-05-2020,Rwanda,6,0,249,0
03-05-2020,Rwanda,6,0,255,0
04-05-2020,Rwanda,4,0,259,0
05-05-2020,Rwanda,2,0,261,0
06-05-2020,Rwanda,0,0,261,0
07-05-2020,Rwanda,7,0,268,0
08-05-2020,Rwanda,3,0,271,0
09-05-2020,Rwanda,2,0,273,0
10-05-2020,Rwanda,7,0,280,0
11-05-2020,Rwanda,4,0,284,0
12-05-2020,Rwanda,1,0,285,0
13-05-2020,Rwanda,1,0,286,0
14-05-2020,Rwanda,1,0,287,0
15-05-2020,Rwanda,0,0,287,0
16-05-2020,Rwanda,0,0,287,0
17-05-2020,Rwanda,2,0,289,0
18-05-2020,Rwanda,3,0,292,0
19-05-2020,Rwanda,5,0,297,0
26-03-2020,Saint Kitts and Nevis,2,0,2,0
27-03-2020,Saint Kitts and Nevis,0,0,2,0
28-03-2020,Saint Kitts and Nevis,0,0,2,0
29-03-2020,Saint Kitts and Nevis,0,0,2,0
30-03-2020,Saint Kitts and Nevis,5,0,7,0
31-03-2020,Saint Kitts and Nevis,0,0,7,0
01-04-2020,Saint Kitts and Nevis,1,0,8,0
02-04-2020,Saint Kitts and Nevis,0,0,8,0
03-04-2020,Saint Kitts and Nevis,0,0,8,0
04-04-2020,Saint Kitts and Nevis,1,0,9,0
05-04-2020,Saint Kitts and Nevis,1,0,10,0
06-04-2020,Saint Kitts and Nevis,0,0,10,0
07-04-2020,Saint Kitts and Nevis,1,0,11,0
08-04-2020,Saint Kitts and Nevis,0,0,11,0
09-04-2020,Saint Kitts and Nevis,0,0,11,0
10-04-2020,Saint Kitts and Nevis,0,0,11,0
11-04-2020,Saint Kitts and Nevis,1,0,12,0
12-04-2020,Saint Kitts and Nevis,0,0,12,0
13-04-2020,Saint Kitts and Nevis,0,0,12,0
14-04-2020,Saint Kitts and Nevis,0,0,12,0
15-04-2020,Saint Kitts and Nevis,2,0,14,0
16-04-2020,Saint Kitts and Nevis,0,0,14,0
17-04-2020,Saint Kitts and Nevis,0,0,14,0
18-04-2020,Saint Kitts and Nevis,0,0,14,0
19-04-2020,Saint Kitts and Nevis,0,0,14,0
20-04-2020,Saint Kitts and Nevis,1,0,15,0
21-04-2020,Saint Kitts and Nevis,0,0,15,0
22-04-2020,Saint Kitts and Nevis,0,0,15,0
23-04-2020,Saint Kitts and Nevis,0,0,15,0
24-04-2020,Saint Kitts and Nevis,0,0,15,0
25-04-2020,Saint Kitts and Nevis,0,0,15,0
26-04-2020,Saint Kitts and Nevis,0,0,15,0
27-04-2020,Saint Kitts and Nevis,0,0,15,0
28-04-2020,Saint Kitts and Nevis,0,0,15,0
29-04-2020,Saint Kitts and Nevis,0,0,15,0
30-04-2020,Saint Kitts and Nevis,0,0,15,0
01-05-2020,Saint Kitts and Nevis,0,0,15,0
02-05-2020,Saint Kitts and Nevis,0,0,15,0
03-05-2020,Saint Kitts and Nevis,0,0,15,0
04-05-2020,Saint Kitts and Nevis,0,0,15,0
05-05-2020,Saint Kitts and Nevis,0,0,15,0
06-05-2020,Saint Kitts and Nevis,0,0,15,0
07-05-2020,Saint Kitts and Nevis,0,0,15,0
08-05-2020,Saint Kitts and Nevis,0,0,15,0
09-05-2020,Saint Kitts and Nevis,0,0,15,0
10-05-2020,Saint Kitts and Nevis,0,0,15,0
11-05-2020,Saint Kitts and Nevis,0,0,15,0
12-05-2020,Saint Kitts and Nevis,0,0,15,0
13-05-2020,Saint Kitts and Nevis,0,0,15,0
14-05-2020,Saint Kitts and Nevis,0,0,15,0
15-05-2020,Saint Kitts and Nevis,0,0,15,0
16-05-2020,Saint Kitts and Nevis,0,0,15,0
17-05-2020,Saint Kitts and Nevis,0,0,15,0
18-05-2020,Saint Kitts and Nevis,0,0,15,0
19-05-2020,Saint Kitts and Nevis,0,0,15,0
15-03-2020,Saint Lucia,2,0,2,0
16-03-2020,Saint Lucia,0,0,2,0
17-03-2020,Saint Lucia,0,0,2,0
18-03-2020,Saint Lucia,0,0,2,0
19-03-2020,Saint Lucia,0,0,2,0
20-03-2020,Saint Lucia,0,0,2,0
21-03-2020,Saint Lucia,0,0,2,0
22-03-2020,Saint Lucia,0,0,2,0
23-03-2020,Saint Lucia,0,0,2,0
24-03-2020,Saint Lucia,0,0,2,0
25-03-2020,Saint Lucia,0,0,2,0
26-03-2020,Saint Lucia,1,0,3,0
27-03-2020,Saint Lucia,0,0,3,0
28-03-2020,Saint Lucia,0,0,3,0
29-03-2020,Saint Lucia,1,0,4,0
30-03-2020,Saint Lucia,5,0,9,0
31-03-2020,Saint Lucia,0,0,9,0
01-04-2020,Saint Lucia,4,0,13,0
02-04-2020,Saint Lucia,0,0,13,0
03-04-2020,Saint Lucia,0,0,13,0
04-04-2020,Saint Lucia,0,0,13,0
05-04-2020,Saint Lucia,1,0,14,0
06-04-2020,Saint Lucia,0,0,14,0
07-04-2020,Saint Lucia,0,0,14,0
08-04-2020,Saint Lucia,0,0,14,0
09-04-2020,Saint Lucia,0,0,14,0
10-04-2020,Saint Lucia,0,0,14,0
11-04-2020,Saint Lucia,1,0,15,0
12-04-2020,Saint Lucia,0,0,15,0
13-04-2020,Saint Lucia,0,0,15,0
14-04-2020,Saint Lucia,0,0,15,0
15-04-2020,Saint Lucia,0,0,15,0
16-04-2020,Saint Lucia,0,0,15,0
17-04-2020,Saint Lucia,0,0,15,0
18-04-2020,Saint Lucia,0,0,15,0
19-04-2020,Saint Lucia,0,0,15,0
20-04-2020,Saint Lucia,0,0,15,0
21-04-2020,Saint Lucia,0,0,15,0
22-04-2020,Saint Lucia,0,0,15,0
23-04-2020,Saint Lucia,0,0,15,0
24-04-2020,Saint Lucia,0,0,15,0
25-04-2020,Saint Lucia,0,0,15,0
26-04-2020,Saint Lucia,0,0,15,0
27-04-2020,Saint Lucia,0,0,15,0
28-04-2020,Saint Lucia,0,0,15,0
29-04-2020,Saint Lucia,0,0,15,0
30-04-2020,Saint Lucia,2,0,17,0
01-05-2020,Saint Lucia,0,0,17,0
02-05-2020,Saint Lucia,0,0,17,0
03-05-2020,Saint Lucia,0,0,17,0
04-05-2020,Saint Lucia,1,0,18,0
05-05-2020,Saint Lucia,0,0,18,0
06-05-2020,Saint Lucia,0,0,18,0
